Chromosome	Start	Final	Expression
chr8	262541	263962	5.386051082
chr8	266131	267024	4.851520688
chr8	270264	275597	8.496154286
chr8	277341	279263	5.827620509
chr8	282352	287160	6.452454041
chr8	289167	290522	5.1513498
chr8	291468	292706	5.291850365
chr8	293625	296918	5.88694645
chr8	300103	301358	5.972353273
chr8	301562	302342	5.972353273
chr8	305295	309131	7.129946731
chr8	309969	312611	6.228903853
chr8	314565	317012	5.154237248
chr8	318998	321094	4.899180555
chr8	322054	323886	4.608217489
chr8	324260	325363	3.253892663
chr8	325525	327495	5.355502206
chr8	329271	335078	6.760201779
chr8	338678	339607	6.337952084
chr8	341446	343710	7.271516709
chr8	347294	347890	3.659304128
chr8	348726	350537	5.089060495
chr8	351258	352085	4.888327325
chr8	352800	354158	5.230252077
chr8	354939	356282	4.363818795
chr8	356959	358149	5.999714697
chr8	359565	362636	5.078164953
chr8	363845	364168	4.967886832
chr8	365761	367425	4.736670839
chr8	367887	368729	4.543679224
chr8	369631	370629	4.192887972
chr8	372641	374089	8.289969891
chr8	374669	375253	8.289969891
chr8	375338	376120	8.289969891
chr8	376820	378679	7.427960877
chr8	381173	381565	10.14326492
chr8	383398	386916	6.621505673
chr8	387768	388889	6.031379098
chr8	390133	391920	9.23694291
chr8	394121	394594	9.100357325
chr8	394645	395907	9.100357325
chr8	398019	398417	9.897045652
chr8	399026	399424	9.189115347
chr8	400510	400908	8.860438711
chr8	401767	405057	6.563552197
chr8	406207	409893	7.006054808
chr8	411397	412593	7.107390735
chr8	415656	416465	7.663096984
chr8	419978	420997	6.813089051
chr8	424620	426011	5.630076353
chr8	429980	433633	6.300193393
chr8	435083	441586	6.304492332
chr8	444319	445446	5.137641586
chr8	446989	449031	6.755336992
chr8	451731	454781	6.396249891
chr8	455844	456215	4.978334145
chr8	456853	458052	7.037444021
chr8	459449	461338	5.991470031
chr8	462207	463412	6.533825155
chr8	466061	467878	5.400669962
chr8	469145	471505	4.546673407
chr8	472389	472967	4.434721504
chr8	476655	478781	6.403091823
chr8	479811	481757	6.416059225
chr8	488246	490264	8.836289284
chr8	492806	496504	7.19141667
chr8	498600	499085	6.14536626
chr8	500267	502402	7.193919087
chr8	504798	508925	6.600265584
chr8	510533	518512	6.068016134
chr8	818797	819336	8.773754956
chr8	819930	821405	6.649499622
chr8	824703	825224	8.269129354
chr8	827878	828384	6.200008715
chr8	830747	832111	8.110994878
chr8	833108	833452	3.487666845
chr8	834089	835867	5.415266979
chr8	837523	837780	3.095947074
chr8	840267	841169	6.111889204
chr8	843466	844641	5.181115449
chr8	845957	847393	5.555174796
chr8	848702	849724	9.860220579
chr8	853588	855429	6.382056677
chr8	856419	858227	5.52371475
chr8	859824	861845	4.250957888
chr8	862744	867513	5.955646096
chr8	867638	867979	3.139178208
chr8	869483	871288	6.248352752
chr8	874356	874943	4.726782643
chr8	876101	878416	7.46486253
chr8	880332	882371	6.721812758
chr8	883568	884329	5.591536869
chr8	885652	886773	5.411868314
chr8	888200	888877	6.235169389
chr8	891132	891962	5.955491238
chr8	893219	895786	6.007881425
chr8	896782	898938	5.228375162
chr8	900467	901303	6.144763802
chr8	902003	904321	5.184963048
chr8	905154	905486	4.11768673
chr8	906610	908376	5.715647901
chr8	910268	912319	5.588998867
chr8	913078	913872	3.014956562
chr8	914568	914987	4.142271865
chr8	920279	925882	8.008707623
chr8	929414	931321	6.085407096
chr8	932765	934501	5.180606194
chr8	935362	938673	5.121744856
chr8	939579	941027	5.599246005
chr8	942259	944790	5.285692301
chr8	945587	946804	5.533790439
chr8	949832	953095	5.378387782
chr8	954264	955772	5.679364167
chr8	957017	964054	6.01296933
chr8	964325	964449	6.01296933
chr8	964785	965943	6.01296933
chr8	967118	968476	4.565347715
chr8	969202	969621	5.95711628
chr8	976608	980546	6.870487436
chr8	986314	987408	5.883151867
chr8	988863	989381	3.340203565
chr8	990925	992271	5.807873102
chr8	996345	998408	6.109678203
chr8	1001562	1003511	5.208510377
chr8	1004505	1005647	5.191015257
chr8	1010629	1012323	4.728367709
chr8	1013485	1014699	5.100969221
chr8	1015734	1017464	4.807802833
chr8	1018099	1018599	3.856929071
chr8	1019478	1020260	3.52089908
chr8	1021886	1024780	5.397053526
chr8	1026493	1031145	7.134844361
chr8	1034424	1034948	4.654060802
chr8	1036014	1040117	7.487500222
chr8	1041852	1043138	5.218531753
chr8	1044122	1045291	6.075758206
chr8	1045950	1047113	7.637919218
chr8	1048478	1048849	3.186456376
chr8	1052256	1053269	5.76221475
chr8	1054483	1055631	5.858507629
chr8	1056903	1058378	5.597075075
chr8	1061044	1061772	3.276289641
chr8	1062802	1064559	5.169802685
chr8	1065302	1066261	7.733551542
chr8	1069898	1070566	2.397538292
chr8	1070788	1071747	5.814299484
chr8	1076880	1078493	5.520813359
chr8	1079839	1080486	4.061315953
chr8	1081476	1084373	5.581650391
chr8	1085681	1086484	5.345536158
chr8	1087617	1092350	4.925607035
chr8	1093561	1096620	6.029776884
chr8	1097750	1099360	5.803022356
chr8	1100062	1100475	5.640881257
chr8	1105617	1107326	8.217293069
chr8	1108184	1110238	6.321443024
chr8	1111563	1112576	5.072575214
chr8	1113314	1116019	5.968822527
chr8	1117247	1119976	6.962668778
chr8	1122724	1131246	9.16114359
chr8	1132563	1134173	6.4497621
chr8	1136084	1136644	4.736804345
chr8	1137264	1137638	4.165887508
chr8	1138364	1139128	5.573532098
chr8	1140430	1141620	7.250998502
chr8	1142497	1144515	4.628251372
chr8	1145701	1146564	5.859433879
chr8	1147595	1148998	5.467962441
chr8	1149949	1152963	6.454411813
chr8	1155410	1156243	5.299631567
chr8	1160190	1163786	7.264803474
chr8	1164804	1165625	4.995476201
chr8	1166747	1167394	5.275417387
chr8	1169270	1169959	5.439911924
chr8	1170614	1170666	5.838543526
chr8	1171072	1171315	5.838543526
chr8	1172926	1173483	3.310520957
chr8	1174096	1175985	5.628980687
chr8	1176903	1179503	6.516080326
chr8	1180876	1184277	6.881706658
chr8	1185943	1187607	6.992826681
chr8	1188669	1190939	5.862507919
chr8	1192817	1193629	4.402312882
chr8	1195073	1198531	5.024447495
chr8	1200963	1202720	4.974568397
chr8	1203665	1207447	5.175787147
chr8	1208652	1210196	5.520434842
chr8	1211452	1212150	4.399900578
chr8	1218281	1220164	5.726707089
chr8	1226307	1227191	4.248100082
chr8	1228279	1231158	5.713149781
chr8	1232686	1234623	7.249329533
chr8	1237307	1237951	3.077146729
chr8	1238547	1241708	4.938429001
chr8	1243255	1244823	5.781065419
chr8	1245844	1246632	4.254518481
chr8	1247595	1247936	3.144007244
chr8	1248868	1250898	5.48698534
chr8	1252304	1254805	5.603996122
chr8	1257388	1258668	4.562129457
chr8	1259420	1260112	7.187464667
chr8	1261956	1262714	5.127931642
chr8	1263815	1264594	4.885974612
chr8	1265454	1266122	7.286618488
chr8	1267259	1267546	2.633804223
chr8	1269178	1283202	7.297866687
chr8	1284343	1286145	4.480025675
chr8	1286661	1287353	4.480025675
chr8	1288085	1288580	4.430409717
chr8	1289463	1291141	4.430409717
chr8	1292576	1293235	4.821079017
chr8	1294313	1300039	7.277668768
chr8	1301219	1307161	5.637629003
chr8	1308102	1311716	5.597711909
chr8	1312378	1316583	5.68516594
chr8	1319110	1324992	6.193093331
chr8	1326348	1329092	6.31098672
chr8	1330367	1336382	6.982710423
chr8	1336461	1337593	6.982710423
chr8	1338486	1339028	4.082253761
chr8	1340036	1340929	5.264441091
chr8	1343852	1344205	3.937786616
chr8	1346807	1347637	5.029529433
chr8	1348529	1350052	4.19051201
chr8	1350875	1351861	4.276974828
chr8	1352571	1355087	6.880959231
chr8	1357297	1364220	5.756923243
chr8	1364732	1370581	6.763889828
chr8	1371211	1372269	6.459754722
chr8	1374042	1375508	6.715752381
chr8	1377384	1378418	7.565903
chr8	1380202	1381032	4.820516625
chr8	1382146	1382772	5.703883792
chr8	1385344	1386051	4.894033257
chr8	1388243	1389013	5.442962948
chr8	1394823	1395254	4.433408409
chr8	1400529	1408614	7.917822864
chr8	1408715	1409046	7.917822864
chr8	1412255	1415318	6.764411843
chr8	1415432	1418880	6.764411843
chr8	1420930	1421844	7.486671019
chr8	1427321	1428187	5.690596527
chr8	1430605	1434624	6.711575082
chr8	1439558	1441372	6.005583031
chr8	1442698	1444605	5.213478508
chr8	1448063	1448590	6.028706904
chr8	1451089	1452114	7.96205617
chr8	1457829	1458089	4.696653494
chr8	1459356	1459977	9.345871307
chr8	1462719	1462882	9.345871307
chr8	1464738	1465022	9.345871307
chr8	1466260	1466847	7.983317274
chr8	1472144	1472731	8.54090876
chr8	1480698	1481285	7.273270989
chr8	1486347	1486469	7.781046098
chr8	1486589	1486975	7.781046098
chr8	1497941	1499008	5.145396596
chr8	1500772	1501401	6.759617419
chr8	1506004	1506576	3.101312337
chr8	1507668	1508249	7.586088842
chr8	1510708	1511280	3.279997401
chr8	1514664	1515236	3.339055268
chr8	1516428	1517300	7.894017428
chr8	1607009	1608106	7.903390269
chr8	1609083	1610720	7.196486623
chr8	1612391	1614976	5.532207654
chr8	1616777	1617892	8.519254552
chr8	1619419	1622259	5.840235459
chr8	1623188	1626622	8.419010256
chr8	1627776	1629056	5.50782864
chr8	1630104	1631771	4.942570704
chr8	1632880	1634136	5.57093404
chr8	1634927	1638670	6.202567285
chr8	1639702	1640289	3.475747398
chr8	1641899	1642261	4.230923283
chr8	1644225	1645397	3.63463451
chr8	1646983	1648704	5.380787362
chr8	1650016	1651548	4.863374022
chr8	1652814	1653113	5.025849241
chr8	1654677	1655924	7.315864327
chr8	1656511	1657239	7.315864327
chr8	1660455	1662992	7.398004862
chr8	1664216	1665547	10.06451295
chr8	1236	2393	5.254510568
chr8	3018	3503	9.799310309
chr8	4020	4397	5.256368822
chr8	4811	5746	7.983351193
chr8	10708	11340	7.043992851
chr8	13578	15797	6.610896196
chr8	18456	19457	5.407021045
chr8	22844	23422	3.665071465
chr8	26157	27032	6.088971853
chr8	27632	28246	3.977772664
chr8	29234	30940	8.079184195
chr8	32795	33766	5.113975567
chr8	34904	36004	5.625018317
chr8	38628	39494	5.873420007
chr8	40685	41521	4.538174765
chr8	42232	45210	4.758933712
chr8	46196	47125	4.918996041
chr8	48042	51293	6.087028965
chr8	54145	55713	5.725977203
chr8	56899	59760	6.046169976
chr8	60950	64072	5.589769688
chr8	65125	66450	5.70704633
chr8	68331	72041	7.098322863
chr8	75793	76161	4.702132192
chr8	76674	78836	5.387944732
chr8	79503	80742	6.685424829
chr8	81616	81878	6.685424829
chr8	82995	85076	5.280006112
chr8	87121	88926	6.33259612
chr8	92066	93571	7.917269094
chr8	95587	96612	6.196932228
chr8	97724	100345	6.075008911
chr8	102948	104852	5.681878106
chr8	107451	107525	5.811006037
chr8	108889	110079	5.811006037
chr8	114052	115512	6.542252298
chr8	118599	119936	5.947416361
chr8	121833	123179	5.944675507
chr8	124893	127448	4.884927491
chr8	128861	129523	10.32753904
chr8	130780	131442	10.51036186
chr8	134270	134641	3.296133302
chr8	140213	142357	6.425022029
chr8	143808	146180	7.050712277
chr8	147499	149586	4.955383333
chr8	151518	152762	5.479113581
chr8	155127	156326	7.498094417
chr8	161093	162832	8.004826921
chr8	164682	166382	8.004826921
chr8	166870	167037	9.185046184
chr8	167975	169309	9.185046184
chr8	264569	264898	2.971802479
chr8	267612	267941	2.761591748
chr8	335937	336209	1.628124667
chr8	523870	524367	4.8967471
chr8	525128	526699	5.053753064
chr8	532678	536274	6.662665159
chr8	539432	540382	5.932727114
chr8	551106	553448	2.985745925
chr8	556015	557994	6.667805379
chr8	560877	565256	6.590611718
chr8	584198	586195	3.186310455
chr8	599790	602525	3.958837262
chr8	614057	615973	4.169630986
chr8	621923	622999	4.565941171
chr8	625245	626591	4.689974223
chr8	630407	632290	5.390141318
chr8	634686	635759	5.401939231
chr8	636881	637237	4.896964803
chr8	638115	643748	7.214948547
chr8	647422	650019	7.634137476
chr8	652347	655673	6.488376294
chr8	655820	657022	6.488376294
chr8	657051	658988	5.038692309
chr8	660392	665866	5.80329011
chr8	667709	670057	6.514128657
chr8	671424	677894	6.06774951
chr8	679031	680470	5.870172081
chr8	681160	682275	4.68203879
chr8	683097	684893	6.053683498
chr8	686435	688228	5.774213766
chr8	689676	696998	6.983214473
chr8	699903	700994	6.310204706
chr8	702167	702604	8.291496593
chr8	703991	704440	7.110372625
chr8	708806	709633	4.69285309
chr8	712732	713844	6.268717323
chr8	718827	722222	6.439488147
chr8	728820	730697	4.936406548
chr8	732924	734006	5.248473718
chr8	735137	736258	10.26290224
chr8	737479	738600	9.735355782
chr8	739648	742878	5.440582448
chr8	744685	747531	5.939579132
chr8	749666	755362	5.860905204
chr8	757216	757809	5.185888885
chr8	758869	761034	5.761543744
chr8	762836	763888	7.48669107
chr8	767662	767988	2.99735045
chr8	770202	772088	6.737865528
chr8	774040	777024	5.503127821
chr8	778372	780015	4.34232221
chr8	781665	786857	8.103040958
chr8	790138	791460	6.715412973
chr8	793951	795675	4.912038041
chr8	798140	800413	10.22227245
chr8	801698	802225	4.895634738
chr8	802774	804942	7.060374874
chr8	807035	808546	6.340363918
chr8	809129	810145	7.691873583
chr8	810565	811823	7.949943231
chr8	812301	813636	7.949943231
chr8	1424873	1425370	3.532489571
chr8	1520652	1521911	5.874666814
chr8	1523454	1524965	5.73009702
chr8	1526838	1527968	4.009533114
chr8	1529392	1533828	5.515040685
chr8	1535862	1542188	6.431316881
chr8	1543514	1544128	3.947747888
chr8	1548342	1551824	6.530943573
chr8	1552737	1553627	3.395154221
chr8	1554401	1554841	5.830875522
chr8	1556314	1558011	6.37969327
chr8	1559563	1562001	5.086631364
chr8	1567113	1570244	5.852367667
chr8	1571339	1572319	3.779626812
chr8	1572994	1580694	7.456099095
chr8	1583034	1584134	8.370656393
chr8	1585675	1586814	9.443876481
chr8	1587066	1587671	9.443876481
chr8	1589323	1590402	7.373799462
chr8	1591243	1592850	4.905408618
chr8	1668218	1669549	13.29723964
chr8	1670173	1670583	5.878242238
chr9	2191	2625	4.421998744
chr9	3236	4357	6.980692478
chr9	5020	5343	6.785383879
chr9	6539	8398	5.473828867
chr9	8846	9808	6.804416955
chr9	10518	11267	5.520986639
chr9	12979	13755	5.694290825
chr9	14384	14779	8.57095186
chr9	16602	20552	6.119129737
chr9	21955	22692	4.669450667
chr9	33607	34506	5.613937752
chr9	46585	48333	5.888527321
chr9	50715	51329	5.160084297
chr9	52391	54529	4.598364362
chr9	55473	58661	7.517128028
chr9	60858	62363	7.517128028
chr9	63233	63607	3.586943727
chr9	65503	65877	3.993763436
chr9	68327	68707	4.419967532
chr9	69674	71155	5.454121545
chr9	71699	72616	5.53695432
chr9	74851	77292	6.481949248
chr9	78497	80008	6.434967082
chr9	81642	84431	4.99025281
chr9	85230	88181	5.511468956
chr9	88518	89336	4.010764993
chr9	91357	93255	5.638418482
chr9	95830	98172	4.163605337
chr9	99108	103052	5.219602993
chr9	103885	104634	4.553370053
chr9	105470	108115	5.912623557
chr9	109501	112203	7.516805756
chr9	114406	116961	6.075809347
chr9	118402	121530	6.610247341
chr9	122738	123472	3.402267868
chr9	124296	126902	5.666184253
chr9	127560	130796	5.838354168
chr9	131472	132077	3.640350331
chr9	133134	133397	4.26233634
chr9	134403	135128	4.70346313
chr9	135811	137202	4.367959001
chr9	138749	144895	5.915234105
chr9	146047	147456	5.348948242
chr9	149178	152405	5.618481689
chr9	154088	155521	5.58360309
chr9	157034	158902	5.343419612
chr9	159806	162892	5.625796759
chr9	163907	173101	6.62809457
chr9	174036	175994	6.278776174
chr9	178368	180548	5.261117914
chr9	181403	182638	4.188558248
chr9	183492	188630	6.828935531
chr9	189486	190214	5.35181281
chr9	190367	190666	5.35181281
chr9	191484	193796	6.090026329
chr9	197569	200526	6.366244418
chr9	202737	206036	6.281932618
chr9	207966	209750	5.860694112
chr9	210786	211574	5.179208021
chr9	212479	213963	5.63085669
chr9	216986	217843	4.380895303
chr9	219215	222664	6.091796125
chr9	223291	224298	5.51161149
chr9	224971	227883	5.940357636
chr9	229071	231197	4.77422583
chr9	232282	235713	6.452893015
chr9	236890	238392	6.744195909
chr9	239325	241235	5.008403242
chr9	241786	242826	4.992102345
chr9	243567	243983	5.83304893
chr9	244555	245667	4.358183846
chr9	245972	246892	2.01586655
chr9	380522	380607	0
chr9	381433	381682	0
chr9	382490	383251	4.834231984
chr9	384001	385851	7.282431184
chr9	389498	389770	4.179502626
chr9	12141	12455	3.971145405
chr9	253486	255030	5.72120202
chr9	256174	257778	5.51534331
chr9	259201	260232	4.108443201
chr9	260904	262832	4.666968353
chr9	263559	270287	6.640656327
chr9	271764	274763	6.012774181
chr9	275770	289566	8.36809899
chr9	289624	292155	8.36809899
chr9	294139	296334	7.565511002
chr9	297597	298346	7.527771302
chr9	298743	302387	5.603009741
chr9	303610	307923	7.957728875
chr9	308974	309618	4.548492199
chr9	310146	311825	4.7948303
chr9	312820	315150	6.396969669
chr9	315808	317004	5.633013832
chr9	317912	318736	3.823959329
chr9	319861	320181	2.823914552
chr9	321001	322566	5.293614443
chr9	323589	325136	6.274354893
chr9	326417	333997	7.922965353
chr9	336769	337155	8.230440651
chr9	338140	338700	5.71644458
chr9	340739	341188	6.228370454
chr9	342406	342855	6.0446248
chr9	344159	344608	5.999627297
chr9	345575	349144	5.968594007
chr9	349593	351380	4.168241953
chr9	352141	354258	4.408125931
chr9	355777	356991	8.663862762
chr9	358054	361446	7.231789345
chr9	363093	370234	7.54569937
chr9	370508	378935	7.54569937
chr9	379406	380341	5.572556055
chr9	393164	394951	5.387568805
chr9	395958	397058	3.961109196
chr9	398740	401028	5.510608736
chr9	404004	404729	5.400161774
chr9	406035	406928	4.228804744
chr9	408547	409986	6.808604692
chr9	411066	412853	5.241622972
chr9	413575	414066	3.988535069
chr9	415335	416183	5.626804179
chr9	418892	420232	6.301710193
chr9	421266	421994	4.910092297
chr9	423092	423550	3.946058584
chr9	424628	425104	4.164864685
chr9	425835	426698	4.501586085
chr9	427590	429809	6.205866997
chr9	431651	432241	4.523472167
chr9	433327	436257	5.352127899
chr9	438931	440745	4.511757457
chr9	441221	445852	5.109115358
chr9	446890	448143	4.858780645
chr9	449311	453420	5.934189524
chr9	454346	455674	4.79711802
chr9	456439	463866	6.609846861
chr9	464889	465974	5.007094904
chr9	466158	466241	5.007094904
chr9	467007	467561	3.619581418
chr9	468326	470284	5.091393561
chr9	471792	472817	3.895484361
chr9	473947	475050	4.104013824
chr9	475877	477592	4.901752467
chr9	478446	479102	4.35352235
chr9	480899	481663	5.34632879
chr9	482944	483996	5.413652407
chr9	485806	487626	6.25317749
chr9	489182	490987	6.429384777
chr9	492398	492721	11.85929924
chr9	493858	494361	5.009069525
chr9	495945	496243	5.009069525
chr9	497673	498444	5.009069525
chr9	499431	501173	5.504920185
chr9	502493	504460	4.916052881
chr9	505234	506829	4.679155701
chr9	508596	510266	3.368798313
chr9	511531	511950	5.97644811
chr9	512707	513423	4.753900159
chr9	516938	518173	4.718854452
chr9	519119	519514	3.561300668
chr9	520161	520613	5.556984415
chr9	521550	521912	4.314821415
chr9	523503	525947	6.7446357
chr9	527079	527432	6.116815522
chr9	528739	529107	5.28102834
chr9	529426	529464	5.28102834
chr9	529702	530067	5.047124101
chr9	530943	535871	6.453052778
chr9	536497	537513	7.16562312
